timestamp,duration,src_bytes,dst_bytes,failed_logins,prediction,severity,risk_score
2025-12-30 12:56:45,16,69747,98651,1,attack,HIGH,57
2025-12-30 12:56:35,148,40428,112121,5,normal,LOW,13
2025-12-30 12:56:25,177,18413,88546,0,normal,LOW,30
2025-12-30 12:56:15,152,34801,113896,6,normal,LOW,13
2025-12-30 12:56:05,51,89692,21807,6,normal,LOW,13
2025-12-30 12:55:55,105,69389,35210,10,attack,MEDIUM,53
2025-12-30 12:55:45,115,4387,12801,9,attack,HIGH,57
2025-12-30 12:55:35,29,72581,7049,7,normal,LOW,17
2025-12-30 12:55:25,78,34773,45683,9,normal,LOW,11
2025-12-30 12:55:15,140,35316,61325,1,normal,LOW,17
2025-12-30 12:55:05,159,112758,102258,1,normal,LOW,21
2025-12-30 12:54:55,127,108159,72354,8,normal,LOW,11
2025-12-30 12:54:45,135,97034,64538,10,normal,LOW,28
2025-12-30 12:54:35,177,111705,42345,9,attack,MEDIUM,71
2025-12-30 12:54:25,26,25067,43467,4,normal,LOW,16
2025-12-30 12:54:15,36,41309,36034,2,attack,HIGH,75
2025-12-30 12:54:05,44,22581,54338,3,attack,MEDIUM,82
2025-12-30 12:53:55,179,47906,76967,7,attack,MEDIUM,60
2025-12-30 12:53:45,16,106624,53307,9,normal,LOW,8
2025-12-30 12:53:35,17,92061,94775,1,attack,HIGH,100
2025-12-30 12:53:25,104,34828,90534,2,attack,HIGH,65
2025-12-30 12:53:15,137,92111,88161,10,normal,LOW,19
2025-12-30 12:53:05,30,81613,11472,10,attack,MEDIUM,76
2025-12-30 12:52:55,65,69840,104816,2,normal,LOW,29
2025-12-30 12:52:45,10,85894,10254,10,normal,LOW,18
2025-12-30 12:52:35,69,74983,71299,5,normal,LOW,27
2025-12-30 12:52:25,86,11345,4878,9,normal,LOW,12
2025-12-30 12:52:15,31,68115,80720,7,normal,LOW,14
2025-12-30 12:52:05,120,4619,68470,1,attack,HIGH,54
2025-12-30 12:51:55,105,34691,82100,1,attack,HIGH,76
2025-12-30 12:51:45,78,38169,111424,4,normal,LOW,22
2025-12-30 12:51:35,104,25156,117671,6,normal,LOW,7
2025-12-30 12:51:25,108,5002,88737,5,attack,MEDIUM,58
2025-12-30 12:51:15,139,87996,40243,2,normal,LOW,21
2025-12-30 12:51:05,26,101417,30687,9,normal,LOW,17
2025-12-30 12:50:55,78,91155,41447,8,normal,LOW,26
2025-12-30 12:50:45,165,65812,43193,6,normal,LOW,29
2025-12-30 12:50:35,99,66608,104685,9,attack,HIGH,99
2025-12-30 12:50:25,162,54039,51677,5,normal,LOW,15
2025-12-30 12:50:15,95,114237,21357,8,attack,MEDIUM,50
2025-12-30 12:50:05,177,14040,66944,8,normal,LOW,14
2025-12-30 12:49:55,135,85776,52568,7,normal,LOW,15
2025-12-30 12:49:45,81,104581,58548,10,normal,LOW,25
2025-12-30 12:49:35,17,54847,94102,4,normal,LOW,21
2025-12-30 12:49:25,7,2114,52060,0,normal,LOW,5
2025-12-30 12:49:15,94,37606,25511,8,attack,HIGH,77
2025-12-30 12:49:05,90,8954,6689,7,normal,LOW,26
2025-12-30 12:48:55,37,109046,69861,1,normal,LOW,10
2025-12-30 12:48:45,70,52077,74499,9,normal,LOW,16
2025-12-30 12:48:35,56,102420,16585,7,normal,LOW,27
2025-12-30 12:48:25,101,73874,57718,1,normal,LOW,29
2025-12-30 12:48:15,122,78558,8724,5,normal,LOW,25
2025-12-30 12:48:05,10,40938,61522,10,normal,LOW,20
2025-12-30 12:47:55,174,92657,13981,4,attack,MEDIUM,94
2025-12-30 12:47:45,24,54295,19097,3,normal,LOW,20
2025-12-30 12:47:35,106,70101,83841,4,normal,LOW,13
2025-12-30 12:47:25,104,107166,54045,9,normal,LOW,27
2025-12-30 12:47:15,177,51217,53896,6,attack,HIGH,67
2025-12-30 12:47:05,16,110053,87090,6,normal,LOW,11
2025-12-30 12:46:55,79,101187,54003,9,normal,LOW,12
2025-12-30 12:46:45,46,62417,96012,9,normal,LOW,10
2025-12-30 12:46:35,158,42512,103093,4,attack,HIGH,60
2025-12-30 12:46:25,108,11965,96606,10,normal,LOW,25
2025-12-30 12:46:15,140,91202,29651,4,normal,LOW,9
2025-12-30 12:46:05,37,82560,57646,6,attack,MEDIUM,55
2025-12-30 12:45:55,174,74689,39842,1,normal,LOW,16
2025-12-30 12:45:45,127,6702,117117,0,attack,MEDIUM,90
2025-12-30 12:45:35,114,4971,49243,8,attack,MEDIUM,72
2025-12-30 12:45:25,171,79920,73368,10,attack,MEDIUM,61
2025-12-30 12:45:15,157,19845,11075,2,normal,LOW,7
2025-12-30 12:45:05,49,101370,97221,5,attack,HIGH,98
2025-12-30 12:44:55,115,110548,8510,8,normal,LOW,20
2025-12-30 12:44:45,67,52927,7627,0,normal,LOW,11
2025-12-30 12:44:35,108,72456,100286,5,normal,LOW,23
2025-12-30 12:44:25,136,61141,11595,5,attack,HIGH,81
2025-12-30 12:44:15,121,82586,54833,3,attack,HIGH,89
2025-12-30 12:44:05,177,45821,99081,4,attack,HIGH,90
2025-12-30 12:43:55,78,73968,96793,4,normal,LOW,12
2025-12-30 12:43:45,60,46129,20169,10,attack,MEDIUM,99
2025-12-30 12:43:35,164,104482,91341,2,attack,HIGH,79
2025-12-30 12:43:25,178,21940,5065,3,attack,HIGH,93
2025-12-30 12:43:15,1,8182,114129,2,normal,LOW,27
2025-12-30 12:43:05,170,34768,6928,6,normal,LOW,19
2025-12-30 12:42:55,9,82764,106747,0,attack,HIGH,98
2025-12-30 12:42:45,137,108311,69223,8,normal,LOW,11
2025-12-30 12:42:35,18,27470,71968,0,attack,HIGH,84
2025-12-30 12:42:25,4,6288,16471,9,attack,HIGH,60
2025-12-30 12:42:15,34,63557,16693,5,normal,LOW,24
2025-12-30 12:42:05,114,44037,37264,5,attack,HIGH,87
2025-12-30 12:41:55,46,99400,14779,0,attack,MEDIUM,57
2025-12-30 12:41:45,130,119207,96847,1,attack,MEDIUM,90
2025-12-30 12:41:35,79,96340,63278,9,normal,LOW,7
2025-12-30 12:41:25,44,64687,36976,3,normal,LOW,30
2025-12-30 12:41:15,132,108738,43059,7,normal,LOW,5
2025-12-30 12:41:05,46,100364,36685,3,attack,MEDIUM,82
2025-12-30 12:40:55,92,93268,116239,3,normal,LOW,26
2025-12-30 12:40:45,145,115662,83771,8,normal,LOW,27
2025-12-30 12:40:35,68,83313,94301,0,normal,LOW,26
2025-12-30 12:40:25,153,34605,96576,6,normal,LOW,12
2025-12-30 12:40:15,8,19899,87692,1,normal,LOW,28
2025-12-30 12:40:05,110,55051,66701,8,attack,HIGH,89
2025-12-30 12:39:55,66,106299,36253,9,normal,LOW,15
2025-12-30 12:39:45,175,51972,15211,8,normal,LOW,11
2025-12-30 12:39:35,96,112636,77223,0,normal,LOW,27
2025-12-30 12:39:25,88,98249,102782,6,normal,LOW,26
2025-12-30 12:39:15,97,4399,46291,9,normal,LOW,9
2025-12-30 12:39:05,50,65722,1951,6,attack,MEDIUM,57
2025-12-30 12:38:55,152,69457,113607,4,normal,LOW,15
2025-12-30 12:38:45,98,85278,75260,1,normal,LOW,13
2025-12-30 12:38:35,16,15387,57655,0,normal,LOW,10
2025-12-30 12:38:25,40,23686,114509,4,normal,LOW,7
2025-12-30 12:38:15,34,20626,14541,6,normal,LOW,7
2025-12-30 12:38:05,142,94366,53204,1,normal,LOW,11
2025-12-30 12:37:55,147,1743,61654,8,normal,LOW,19
2025-12-30 12:37:45,87,40696,20042,8,normal,LOW,9
2025-12-30 12:37:35,111,119076,6124,1,normal,LOW,17
2025-12-30 12:37:25,80,104005,62756,9,normal,LOW,20
2025-12-30 12:37:15,59,102907,77668,0,attack,HIGH,59
2025-12-30 12:37:05,76,79262,68197,0,normal,LOW,25
2025-12-30 12:36:55,55,18877,43477,1,attack,HIGH,68
2025-12-30 12:36:45,11,22352,78458,1,normal,LOW,11
2025-12-30 12:36:35,84,104443,66929,5,normal,LOW,14
2025-12-30 12:36:25,74,70901,40002,7,normal,LOW,11
2025-12-30 12:36:15,155,34396,110709,5,normal,LOW,28
2025-12-30 12:36:05,88,26672,106389,7,normal,LOW,24
2025-12-30 12:35:55,104,80666,24860,4,normal,LOW,9
2025-12-30 12:35:45,2,20872,98785,5,normal,LOW,8
2025-12-30 12:35:35,12,4302,4457,9,normal,LOW,17
2025-12-30 12:35:25,63,3538,2507,9,attack,HIGH,54
2025-12-30 12:35:15,127,25761,34370,9,normal,LOW,5
2025-12-30 12:35:05,14,56499,72913,0,normal,LOW,29
2025-12-30 12:34:55,69,32015,53500,1,attack,MEDIUM,88
2025-12-30 12:34:45,38,111837,79564,9,normal,LOW,25
2025-12-30 12:34:35,77,45556,50301,5,normal,LOW,7
2025-12-30 12:34:25,16,53107,23557,4,normal,LOW,19
2025-12-30 12:34:15,177,69703,108340,3,normal,LOW,29
2025-12-30 12:34:05,12,71324,30963,7,normal,LOW,16
2025-12-30 12:33:55,75,8508,44214,4,attack,MEDIUM,72
2025-12-30 12:33:45,33,35803,40718,4,normal,LOW,12
2025-12-30 12:33:35,48,53421,20308,6,attack,MEDIUM,82
2025-12-30 12:33:25,84,96184,31470,0,attack,HIGH,98
2025-12-30 12:33:15,43,51515,51920,3,attack,HIGH,56
2025-12-30 12:33:05,131,67011,68557,5,normal,LOW,25
2025-12-30 12:32:55,86,74232,94760,4,attack,MEDIUM,91
2025-12-30 12:32:45,84,75294,93512,6,normal,LOW,27
2025-12-30 12:32:35,67,49698,56640,0,normal,LOW,16
2025-12-30 12:32:25,71,51502,27553,9,normal,LOW,17
2025-12-30 12:32:15,106,107757,3894,2,normal,LOW,12
2025-12-30 12:32:05,10,110725,55356,9,normal,LOW,21
2025-12-30 12:31:55,65,109250,39330,3,normal,LOW,9
2025-12-30 12:31:45,10,29624,12269,0,attack,MEDIUM,70
2025-12-30 12:31:35,67,16631,71012,9,attack,HIGH,85
2025-12-30 12:31:25,96,55673,96602,5,normal,LOW,22
2025-12-30 12:31:15,134,15502,89744,10,normal,LOW,13
2025-12-30 12:31:05,174,84605,116402,10,normal,LOW,6
2025-12-30 12:30:55,10,10980,99555,10,attack,HIGH,90
2025-12-30 12:30:45,155,21708,58347,3,normal,LOW,25
2025-12-30 12:30:35,176,13296,112490,9,normal,LOW,5
2025-12-30 12:30:25,56,83863,16251,0,normal,LOW,9
2025-12-30 12:30:15,75,88911,69638,2,normal,LOW,19
2025-12-30 12:30:05,83,26306,116878,10,normal,LOW,6
2025-12-30 12:29:55,166,102106,20040,8,normal,LOW,22
2025-12-30 12:29:45,109,71785,104419,7,normal,LOW,30
2025-12-30 12:29:35,33,61819,105080,0,attack,HIGH,65
2025-12-30 12:29:25,102,40083,43296,3,normal,LOW,10
2025-12-30 12:29:15,120,32571,62629,9,attack,MEDIUM,83
2025-12-30 12:29:05,132,10347,110277,1,normal,LOW,17
2025-12-30 12:28:55,61,23152,27137,5,normal,LOW,15
2025-12-30 12:28:45,67,103195,82045,9,normal,LOW,6
2025-12-30 12:28:35,7,12258,89991,5,normal,LOW,26
2025-12-30 12:28:25,132,115650,119198,7,normal,LOW,25
2025-12-30 12:28:15,63,8049,32020,10,normal,LOW,9
2025-12-30 12:28:05,129,7733,60128,9,normal,LOW,30
2025-12-30 12:27:55,168,59901,109844,4,normal,LOW,24
2025-12-30 12:27:45,21,56036,45105,5,normal,LOW,29
2025-12-30 12:27:35,139,108375,58972,5,normal,LOW,19
2025-12-30 12:27:25,84,5297,43650,8,normal,LOW,9
2025-12-30 12:27:15,21,110676,28155,9,normal,LOW,28
2025-12-30 12:27:05,15,30940,12195,9,attack,HIGH,63
2025-12-30 12:26:55,166,114695,75131,4,attack,HIGH,86
2025-12-30 12:26:45,121,109308,25200,3,normal,LOW,12
2025-12-30 12:26:35,10,74550,94783,0,normal,LOW,25
2025-12-30 12:26:25,28,62385,104583,5,normal,LOW,11
2025-12-30 12:26:15,61,62914,71397,5,normal,LOW,30
2025-12-30 12:26:05,180,67984,12616,0,attack,HIGH,94
2025-12-30 12:25:55,146,58052,113026,3,normal,LOW,10
2025-12-30 12:25:45,81,37665,47427,5,attack,MEDIUM,64
2025-12-30 12:25:35,9,55580,84567,9,normal,LOW,15
2025-12-30 12:25:25,109,3414,11342,6,attack,HIGH,81
2025-12-30 12:25:15,2,53587,80530,1,attack,HIGH,72
2025-12-30 12:25:05,67,117551,21299,3,attack,HIGH,55
2025-12-30 12:24:55,67,78149,10079,2,normal,LOW,13
2025-12-30 12:24:45,3,69483,32037,8,attack,HIGH,98
2025-12-30 12:24:35,46,74373,94448,9,normal,LOW,16
2025-12-30 12:24:25,38,42914,37764,10,normal,LOW,24
2025-12-30 12:24:15,96,18367,37063,4,normal,LOW,8
2025-12-30 12:24:05,88,10814,15980,10,normal,LOW,29
2025-12-30 12:23:55,105,94102,80372,6,attack,HIGH,95
2025-12-30 12:23:45,168,21078,33611,2,normal,LOW,22
2025-12-30 12:23:35,129,17610,38662,10,normal,LOW,19
2025-12-30 12:23:25,90,13566,41696,9,attack,HIGH,86
2025-12-30 12:23:15,72,60360,74855,6,normal,LOW,10
2025-12-30 12:23:05,95,25635,11802,2,attack,HIGH,79
2025-12-30 12:22:55,15,92720,86697,2,attack,MEDIUM,72
2025-12-30 12:22:45,127,119641,35102,8,normal,LOW,10
2025-12-30 12:22:35,48,52525,50638,0,normal,LOW,15
2025-12-30 12:22:25,40,76025,51855,3,normal,LOW,11
2025-12-30 12:22:15,50,29131,36168,5,attack,MEDIUM,95
2025-12-30 12:22:05,82,57963,41078,6,attack,HIGH,66
2025-12-30 12:21:55,125,10384,52081,5,normal,LOW,26
2025-12-30 12:21:45,59,46417,56515,9,normal,LOW,13
2025-12-30 12:21:35,53,20203,41459,2,normal,LOW,17
2025-12-30 12:21:25,151,42016,47319,10,normal,LOW,28
2025-12-30 12:21:15,152,12321,115270,8,normal,LOW,27
2025-12-30 12:21:05,172,13984,84262,10,normal,LOW,27
2025-12-30 12:20:55,30,117329,24187,5,normal,LOW,17
2025-12-30 12:20:45,89,81991,37960,1,attack,MEDIUM,59
2025-12-30 12:20:35,23,77161,20740,2,normal,LOW,18
2025-12-30 12:20:25,65,115838,45072,9,normal,LOW,25
2025-12-30 12:20:15,147,110732,9645,9,normal,LOW,17
2025-12-30 12:20:05,114,3343,4530,1,attack,HIGH,63
2025-12-30 12:19:55,94,113207,79753,5,normal,LOW,15
2025-12-30 12:19:45,172,9244,57750,1,normal,LOW,10
2025-12-30 12:19:35,50,10749,20103,9,attack,HIGH,62
2025-12-30 12:19:25,148,118909,16215,1,normal,LOW,23
2025-12-30 12:19:15,64,59100,9505,8,attack,HIGH,84
2025-12-30 12:19:05,57,61740,111181,8,normal,LOW,5
2025-12-30 12:18:55,104,45548,62357,7,normal,LOW,8
2025-12-30 12:18:45,165,50707,48987,0,normal,LOW,7
2025-12-30 12:18:35,92,53119,73236,8,attack,MEDIUM,78
2025-12-30 12:18:25,29,114702,104529,3,attack,HIGH,81
2025-12-30 12:18:15,85,30174,89743,0,normal,LOW,17
2025-12-30 12:18:05,165,4653,98652,1,normal,LOW,17
2025-12-30 12:17:55,75,86550,21668,9,normal,LOW,13
2025-12-30 12:17:45,113,93289,88569,7,normal,LOW,27
2025-12-30 12:17:35,180,111143,99552,2,normal,LOW,29
2025-12-30 12:17:25,101,3081,41227,4,normal,LOW,8
2025-12-30 12:17:15,84,92368,93730,5,normal,LOW,23
2025-12-30 12:17:05,125,116517,85702,9,normal,LOW,16
2025-12-30 12:16:55,94,27908,20942,2,normal,LOW,7
2025-12-30 12:16:45,174,77374,117624,2,normal,LOW,13
2025-12-30 12:16:35,1,30402,109378,1,normal,LOW,28
2025-12-30 12:16:25,41,52973,93267,0,normal,LOW,10
2025-12-30 12:16:15,15,17502,83350,0,normal,LOW,12
2025-12-30 12:16:05,121,13820,72027,8,normal,LOW,22
2025-12-30 12:15:55,105,58689,84845,10,attack,HIGH,58
2025-12-30 12:15:45,89,3067,94919,1,normal,LOW,22
2025-12-30 12:15:35,166,56266,86647,2,normal,LOW,5
2025-12-30 12:15:25,47,20540,13264,1,normal,LOW,19
2025-12-30 12:15:15,10,2398,100979,8,attack,MEDIUM,95
2025-12-30 12:15:05,138,50920,23632,8,normal,LOW,13
2025-12-30 12:14:55,70,95707,38736,5,normal,LOW,23
2025-12-30 12:14:45,117,94132,86639,2,normal,LOW,10
2025-12-30 12:14:35,20,87743,117573,8,normal,LOW,28
2025-12-30 12:14:25,132,32827,47149,4,normal,LOW,24
2025-12-30 12:14:15,127,56172,77425,4,normal,LOW,28
2025-12-30 12:14:05,41,14652,4446,10,attack,HIGH,82
2025-12-30 12:13:55,92,47595,60773,3,normal,LOW,17
2025-12-30 12:13:45,122,117790,86864,2,attack,HIGH,78
2025-12-30 12:13:35,165,108313,92148,6,attack,HIGH,64
2025-12-30 12:13:25,136,113988,119012,5,attack,MEDIUM,65
2025-12-30 12:13:15,115,55570,2424,3,normal,LOW,30
2025-12-30 12:13:05,62,117864,114777,7,normal,LOW,20
2025-12-30 12:12:55,85,79709,28327,1,normal,LOW,20
2025-12-30 12:12:45,125,101033,75715,9,normal,LOW,9
2025-12-30 12:12:35,107,61667,20946,1,attack,HIGH,83
2025-12-30 12:12:25,21,101586,45080,1,normal,LOW,23
2025-12-30 12:12:15,86,39000,45189,10,normal,LOW,24
2025-12-30 12:12:05,49,8507,82694,3,normal,LOW,8
2025-12-30 12:11:55,34,50594,55912,4,normal,LOW,8
2025-12-30 12:11:45,22,39490,84356,4,attack,HIGH,51
2025-12-30 12:11:35,66,16368,97969,0,normal,LOW,13
2025-12-30 12:11:25,92,55696,114213,3,normal,LOW,26
2025-12-30 12:11:15,157,21573,20110,0,normal,LOW,5
2025-12-30 12:11:05,22,21902,23799,4,normal,LOW,19
2025-12-30 12:10:55,117,103361,6490,9,attack,HIGH,78
2025-12-30 12:10:45,47,70930,19229,4,attack,MEDIUM,87
2025-12-30 12:10:35,78,72988,64427,10,normal,LOW,10
2025-12-30 12:10:25,70,30224,109262,4,normal,LOW,15
2025-12-30 12:10:15,126,34392,14034,2,normal,LOW,14
2025-12-30 12:10:05,116,37640,115809,9,normal,LOW,16
2025-12-30 12:09:55,145,25057,64302,0,normal,LOW,17
2025-12-30 12:09:45,99,97960,44130,3,normal,LOW,21
2025-12-30 12:09:35,158,86909,79452,9,attack,MEDIUM,99
2025-12-30 12:09:25,27,108098,58754,10,attack,HIGH,84
2025-12-30 12:09:15,27,69404,73137,2,attack,MEDIUM,60
2025-12-30 12:09:05,166,100533,3249,7,normal,LOW,7
2025-12-30 12:08:55,21,107657,10004,1,attack,HIGH,63
2025-12-30 12:08:45,117,103285,101634,1,normal,LOW,9
2025-12-30 12:08:35,112,15070,59881,10,normal,LOW,14
2025-12-30 12:08:25,130,99892,119838,7,normal,LOW,30
2025-12-30 12:08:15,149,87692,33719,6,normal,LOW,7
2025-12-30 12:08:05,178,44830,53576,7,attack,HIGH,61
2025-12-30 12:07:55,95,62408,19334,2,normal,LOW,21
2025-12-30 12:07:45,85,7898,97590,9,attack,HIGH,71
2025-12-30 12:07:35,152,64781,37701,1,normal,LOW,9
2025-12-30 12:07:25,19,96666,107067,4,attack,MEDIUM,99
2025-12-30 12:07:15,120,31312,37321,4,attack,HIGH,98
2025-12-30 12:07:05,2,98146,106597,2,normal,LOW,6
2025-12-30 12:06:55,80,99149,6652,9,normal,LOW,17
2025-12-30 12:06:45,61,68278,86073,6,normal,LOW,15
2025-12-30 12:06:35,3,29436,90979,0,normal,LOW,30
2025-12-30 12:06:25,63,79667,114815,9,normal,LOW,22
2025-12-30 12:06:15,120,110475,35007,10,normal,LOW,19
2025-12-30 12:06:05,76,117854,38523,5,normal,LOW,17
2025-12-30 12:05:55,80,112519,17040,7,attack,MEDIUM,92
2025-12-30 12:05:45,105,5207,110672,5,normal,LOW,24
2025-12-30 12:05:35,102,70396,105389,2,normal,LOW,18
2025-12-30 12:05:25,149,74395,44103,7,normal,LOW,22
2025-12-30 12:05:15,43,20896,110234,4,normal,LOW,19
2025-12-30 12:05:05,123,54357,114965,5,attack,HIGH,89
2025-12-30 12:04:55,48,79311,50545,4,attack,HIGH,93
2025-12-30 12:04:45,1,56568,14534,2,normal,LOW,8
2025-12-30 12:04:35,126,46500,113242,1,attack,MEDIUM,73
2025-12-30 12:04:25,24,27281,50854,10,normal,LOW,28
2025-12-30 12:04:15,146,27620,23462,8,normal,LOW,5
2025-12-30 12:04:05,179,95139,44670,2,normal,LOW,6
2025-12-30 12:03:55,147,42895,56339,2,normal,LOW,29
2025-12-30 12:03:45,44,54273,39255,2,normal,LOW,16
2025-12-30 12:03:35,22,79120,92066,6,attack,MEDIUM,93
2025-12-30 12:03:25,98,115296,28870,4,normal,LOW,29
2025-12-30 12:03:15,68,92677,102416,0,normal,LOW,22
2025-12-30 12:03:05,53,12243,19049,4,normal,LOW,17
2025-12-30 12:02:55,23,64920,73452,9,normal,LOW,20
2025-12-30 12:02:45,133,16936,37824,5,normal,LOW,25
2025-12-30 12:02:35,14,78410,91378,4,normal,LOW,25
2025-12-30 12:02:25,82,25761,104733,0,normal,LOW,26
2025-12-30 12:02:15,110,72964,81515,9,attack,MEDIUM,96
2025-12-30 12:02:05,9,3790,94216,9,normal,LOW,16
2025-12-30 12:01:55,22,15297,103728,8,normal,LOW,14
2025-12-30 12:01:45,9,104415,28812,7,normal,LOW,20
2025-12-30 12:01:35,145,79710,94681,7,attack,HIGH,64
2025-12-30 12:01:25,61,5284,56280,3,attack,HIGH,67
2025-12-30 12:01:15,81,63811,112753,9,normal,LOW,12
2025-12-30 12:01:05,114,63195,80454,4,normal,LOW,13
2025-12-30 12:00:55,20,81180,17180,8,normal,LOW,11
2025-12-30 12:00:45,113,84676,34937,9,normal,LOW,23
2025-12-30 12:00:35,21,77436,74109,1,attack,HIGH,92
2025-12-30 12:00:25,177,13075,84368,6,normal,LOW,17
2025-12-30 12:00:15,180,13116,70405,8,normal,LOW,24
2025-12-30 12:00:05,28,59492,41795,10,attack,MEDIUM,87
2025-12-30 11:59:55,140,112743,47965,3,normal,LOW,29
2025-12-30 11:59:45,169,105669,84081,0,attack,HIGH,74
2025-12-30 11:59:35,39,15943,39889,0,normal,LOW,30
2025-12-30 11:59:25,38,33459,49013,10,attack,HIGH,90
2025-12-30 11:59:15,171,97974,90571,8,normal,LOW,30
2025-12-30 11:59:05,41,15759,91108,1,normal,LOW,9
2025-12-30 11:58:55,78,75600,83730,7,normal,LOW,19
2025-12-30 11:58:45,103,53273,23471,2,normal,LOW,15
2025-12-30 11:58:35,136,79618,102816,1,normal,LOW,12
2025-12-30 11:58:25,97,71963,36946,0,normal,LOW,29
2025-12-30 11:58:15,1,50291,101373,9,normal,LOW,26
2025-12-30 11:58:05,82,84367,3075,1,normal,LOW,24
2025-12-30 11:57:55,29,102703,3297,10,normal,LOW,23
2025-12-30 11:57:45,160,37058,1555,7,normal,LOW,20
2025-12-30 11:57:35,84,117816,88804,4,normal,LOW,5
2025-12-30 11:57:25,177,102681,44572,1,normal,LOW,14
2025-12-30 11:57:15,128,77430,67384,8,normal,LOW,26
2025-12-30 11:57:05,54,26594,30560,10,normal,LOW,7
2025-12-30 11:56:55,98,77940,43733,0,normal,LOW,23
2025-12-30 11:56:45,31,76907,74116,6,normal,LOW,12
2025-12-30 11:56:35,150,57889,101383,8,normal,LOW,24
2025-12-30 11:56:25,150,75377,38501,9,normal,LOW,7
2025-12-30 11:56:15,153,34508,118252,7,normal,LOW,10
2025-12-30 11:56:05,114,48269,109678,8,normal,LOW,22
2025-12-30 11:55:55,129,40092,31658,2,normal,LOW,25
2025-12-30 11:55:45,148,109084,66614,3,normal,LOW,17
2025-12-30 11:55:35,49,42941,20133,8,normal,LOW,16
2025-12-30 11:55:25,112,48372,39440,2,normal,LOW,14
2025-12-30 11:55:15,154,2179,12427,3,attack,HIGH,89
2025-12-30 11:55:05,146,819,73582,4,attack,HIGH,83
2025-12-30 11:54:55,43,70221,114778,8,attack,HIGH,95
2025-12-30 11:54:45,177,42166,25996,7,normal,LOW,5
2025-12-30 11:54:35,100,60069,24868,5,normal,LOW,23
2025-12-30 11:54:25,153,70164,78574,8,normal,LOW,22
2025-12-30 11:54:15,122,26732,77735,10,normal,LOW,17
2025-12-30 11:54:05,148,7118,100356,0,normal,LOW,20
2025-12-30 11:53:55,1,77815,88913,3,normal,LOW,25
2025-12-30 11:53:45,52,25520,81442,2,normal,LOW,25
2025-12-30 11:53:35,133,103830,46384,4,normal,LOW,26
2025-12-30 11:53:25,44,90003,54519,8,normal,LOW,12
2025-12-30 11:53:15,152,87446,84445,1,attack,MEDIUM,58
2025-12-30 11:53:05,53,114412,105724,0,attack,HIGH,89
2025-12-30 11:52:55,65,91633,99300,3,attack,MEDIUM,50
2025-12-30 11:52:45,30,11663,102604,4,normal,LOW,19
2025-12-30 11:52:35,1,20117,26341,0,normal,LOW,14
2025-12-30 11:52:25,25,30887,46038,3,normal,LOW,20
2025-12-30 11:52:15,140,30681,61817,5,attack,MEDIUM,69
2025-12-30 11:52:05,20,51601,103828,6,normal,LOW,21
2025-12-30 11:51:55,14,61600,23433,5,normal,LOW,11
2025-12-30 11:51:45,169,14309,25153,6,attack,MEDIUM,62
2025-12-30 11:51:35,129,29960,89447,6,attack,HIGH,84
2025-12-30 11:51:25,81,17158,40008,3,normal,LOW,6
2025-12-30 11:51:15,22,101711,116014,3,attack,HIGH,98
2025-12-30 11:51:05,87,29358,20111,4,normal,LOW,11
2025-12-30 11:50:55,48,20428,66320,4,normal,LOW,26
2025-12-30 11:50:45,19,47884,41301,1,normal,LOW,10
2025-12-30 11:50:35,131,21538,113736,4,normal,LOW,22
2025-12-30 11:50:25,75,25309,81865,10,normal,LOW,12
2025-12-30 11:50:15,16,43269,99993,9,attack,MEDIUM,54
2025-12-30 11:50:05,72,87887,18126,9,normal,LOW,5
2025-12-30 11:49:55,32,47549,112056,8,normal,LOW,24
2025-12-30 11:49:45,91,6620,103542,6,normal,LOW,25
2025-12-30 11:49:35,42,80841,85660,4,normal,LOW,13
2025-12-30 11:49:25,93,14528,54621,6,normal,LOW,11
2025-12-30 11:49:15,149,11089,108416,2,normal,LOW,23
2025-12-30 11:49:05,136,93554,79529,1,normal,LOW,16
2025-12-30 11:48:55,126,82318,99653,9,attack,HIGH,96
2025-12-30 11:48:45,56,114802,38727,9,attack,HIGH,96
2025-12-30 11:48:35,109,56790,81616,0,normal,LOW,14
2025-12-30 11:48:25,63,8912,40018,0,normal,LOW,8
2025-12-30 11:48:15,128,111168,39755,3,normal,LOW,9
2025-12-30 11:48:05,178,119465,10932,8,normal,LOW,29
2025-12-30 11:47:55,129,69593,51770,9,normal,LOW,29
2025-12-30 11:47:45,116,95155,54947,1,normal,LOW,25
2025-12-30 11:47:35,87,56321,87682,3,normal,LOW,6
2025-12-30 11:47:25,126,20233,22219,5,normal,LOW,13
2025-12-30 11:47:15,140,85341,46800,8,normal,LOW,28
2025-12-30 11:47:05,157,113788,45354,9,normal,LOW,18
2025-12-30 11:46:55,176,9296,77853,8,attack,HIGH,58
2025-12-30 11:46:45,61,76536,4145,10,attack,HIGH,95
2025-12-30 11:46:35,11,85777,37449,9,normal,LOW,27
2025-12-30 11:46:25,97,46403,63797,2,normal,LOW,29
2025-12-30 11:46:15,20,78575,77717,10,normal,LOW,18
2025-12-30 11:46:05,29,32291,36869,0,normal,LOW,13
2025-12-30 11:45:55,179,92655,32675,8,attack,MEDIUM,65
2025-12-30 11:45:45,86,22870,5896,8,attack,MEDIUM,83
2025-12-30 11:45:35,126,97539,46326,5,normal,LOW,22
2025-12-30 11:45:25,125,79658,33156,6,normal,LOW,5
